الرَّبُّ إِلهُكِ فِي وَسَطِكِ جَبَّارٌ. يُخَلِّصُ. يَبْتَهِجُ بِكِ فَرَحًا.ُ (صف 3: 17),below,1629371070513691_934589953325143,2016-03-15T23:13:24+0000,posted
😊😊😊,below,1629371070513691_918256534958485,2016-02-17T07:23:43+0000,posted
"""إنه من إحسانات الرب أننا لم نفن، لأن مراحمه لا تزول هي جديدة في كل صباح  كثيرة أمانتك ""(مراثى ارميا 22:3)",below,1629371070513691_910361949081277,2016-02-03T12:07:47+0000,posted
Finally playing with snow 😀😀🎉🎉,Mirette Michel added 3 new photos — with Merna Michel at Ski Dubai.,1629371070513691_899995893451216,2016-01-14T10:58:44+0000,added
"بين اليهود و المجوس............ المسيح طلع من سبط يهوذا لاجلنا كما يقول بولس الرسول ,اما اليهود فلم يستنيروا بذلك الذى اشرق عليهم . لم يكن للمجوس صلة او علاقة بعهود الموعد , و كانوا غرباء عن بركة الاباء , لكنهم سبقوا الشعب الاسرائيلى فى المعرفة و عرفوا دلالة النجم السمائي و لم يجهلوا طبيعة الملك الذى كان فى المذود . لقد حمل المجوس معهم هدايا , بينما الاخرون (اليهود ) تأمروا علية . المجوس سجدوا له , بينما الاخرون طاردوة . المجوس فرحوا عندما وجدوا ذاك الذى كانوا يبحثون عنة . و الاخرون اضطربوا عند ولادته . المجوس قدموا له لبانا كما لاله ، كرموه بذهب ، اشارة الى المقام الملوكى ، و الالم الذى ينتظره بحسب التدبير , اعلنوا عنه بالمر , بينما الاخرون حكموا عليه بالاعدام طوال فترة طفولته .... القديس اغريغوريوس النيسى",below,1629371070513691_895968663853939,2016-01-06T12:49:47+0000,posted
"""اليوم يسمع جميع المحتفلين فى كل المسكونة ترانيم مفرحة . فبأنسان واحد دخل الموت الى العالم ،و بانسان اتى الخلاص . الاول سقط فى الخطية ، و الثانى اقام ذاك الذى سقط . المرأة دافعت عن المرأة .الاولى فتحت الباب للخطية و الثانيه (العذراء ) خدمت الطريق المؤدى للخلاص .الاولى قبلت مشورة الحية و الثانية منحتنا المقدرة على سحق الحية الاولى اتتنا بالخطية بواسطة الاكل من الشجرة و الثانية بواسطة الخشبة اتتنا بالخلاص بدلا من الخطية "" القديس اغريغوريوس النيسى",below,1629371070513691_882633995187406,2015-12-12T16:23:00+0000,posted
وألقوا كُلّ هَمّكُم علَيهِ وهوَ يعتَني بِكُم...( رسالة بطرس الاولى 7:5),below,1629371070513691_876396942477778,2015-11-27T15:26:09+0000,posted
طلبت إلى الرب فاستجاب لي، ومن كل مخاوفي أنقذني،ملاك الرب حال حول خائفيه، وينجيهم ، ذوقوا وانظروا ما أطيب الرب طوبى للرجل المتوكل عليه(مزمور 34),below,1629371070513691_874448226005983,2015-11-22T21:51:07+0000,posted
لأَنِّي عَرَفْتُ مَا رَسَمْتُهُ لَكُمْ. إِنَّهَا خُطَطُ سَلاَمٍ لاَ شَرٍّ لأَمْنَحَكُمْ مُسْتَقْبَلاً وَرَجَاءً.( ارميا 11:29),below,1629371070513691_871111096339696,2015-11-14T15:37:45+0000,posted
below,Mirette Michel updated her cover photo.,1629371070513691_868694856581320,2015-11-08T13:54:04+0000,updated
""" فرحا افرح بالرب تبتهج نفسي بالهي لانه قد البسني ثياب الخلاص"" (اش:10:61)",below,1629371070513691_868011309983008,2015-11-06T20:40:30+0000,posted
"So we say with confidence, “The Lord is my helper; I will not be afraid. What can mere mortals do to me?”
(Hebrews 13:6)",below,1629371070513691_865924316858374,2015-11-01T19:59:11+0000,posted
أَمَّا أَنَا فَأَتَرَنَّمُ بِقُوَّتِكَ. أَتَهَلَّلُ فِي الصَّبَاحِ لِرَحْمَتِكَ لأَنَّكَ كُنْتَ لِي حِصْناً مَنِيعاً وَمَلْجَأً فِي يَوْمِ ضِيقِي.,below,1629371070513691_862480923869380,2015-10-24T07:23:11+0000,posted
""" يا سيد اسمع يا سيد اغفر يا سيد اصغ و اصنع ""(دا 19:9)",below,1629371070513691_860313847419421,2015-10-18T21:39:11+0000,posted
اتَّكِلُوا عَلَى الرَّبِّ إِلَى الأَبَدِ، لأَنَّ الرَّبَّ اللهَ هُوَ صَخْرُ الدُّهُورِ.(اشعياء 26:4),below,1629371070513691_855623237888482,2015-10-08T09:22:03+0000,posted
أَقُولُ لِلرَّبِّ: أَنْتَ مَلْجَأي وَحِصْنِي، إِلَهِي الَّذِي بِهِ وَثِقْتُ,below,1629371070513691_847784985338974,2015-09-20T09:17:13+0000,posted
"""مباركة أنتِ أفضل من السماء ومكرمة أفضل من الأرض. أنت فقت كل فكر. مَن يقدر أن يصف كرامتك."" ثيؤطوكية الجمعة .",below,1629371070513691_827733920677414,2015-08-16T09:13:04+0000,posted
""" ويمسح السيد الرب الدموع عن كل الوجوه وينزع عار شعبه عن كل الارض لان الرب قد تكلم . ويقال في ذلك اليوم هوذا هذا الهنا انتظرناه فخلصنا.هذا هو الرب انتظرناه.نبتهج ونفرح بخلاصه."" (اشعياء 9-8:25)",below,1629371070513691_821520291298777,2015-08-06T12:29:05+0000,posted
below,Mirette Michel updated her profile picture.,1629371070513691_811408798976593,2015-07-16T21:36:44+0000,updated
"Put your heart, mind, and soul into even your smallest acts. This is the secret of success.",below,1629371070513691_810197495764390,2015-07-14T14:14:30+0000,posted
َ'وَ رَبَّ الْسَّمَاءِ يُؤْتِيَكَ فَرَحَا.'  (  طوبيا 20:7),below,1629371070513691_782080458576094,2015-05-19T09:57:57+0000,posted
"""جَعَلْتُ ٱلرَّبَّ أَمَامِي فِي كُلِّ حِينٍ، لِأَنَّهُ عَنْ يَمِينِي فَلَا أَتَزَعْزَعُ. ""
(مزمور ٨:١٦)",below,1629371070513691_776824869101653,2015-05-06T12:17:32+0000,posted
"""لانه تعلق بي انجيه ارفعه لانه عرف اسمي يدعوني فاستجيب له معه انا في الضيق انقذه و امجده  من طول الايام اشبعه و اريه خلاصي""",below,1629371070513691_771180722999401,2015-04-25T21:32:10+0000,posted
وعلى عتبة أسبوع الآلام رتبت الكنيسة في عباداتها وقراءاتها هذه السُلُّمة والدرجة( جمعة ختام الصوم )  لتنقلنا من نهاية تعقُبها بداية؛ من رحلة الصوم إلى رحلة الآلام ودخول أورشليم؛ حتى لا نكون نحن ضمن أورشليم التي تُركت دارها خرابًا؛ بعد أن رفضت مسيحنا ورذلته، بعد أن خانت الأمانة والمودّة معه؛ بينما هو جاء من أجل خلاصها وخلاص العالم كله... إرادته هي قداستنا، لكنه لا يتجاوزنا ولا يقهرنا؛ لكنه يريد أن الجميع يخلُصون وإلى معرفة الحق يُقبلون. لا يريد أن يتركنا ما لم نُرِد نحن ذلك، يفتش علينا بين الأحجار والأشواك؛ لينجينا ويحملنا على منكبيه. فهل ستوافق إرادتنا إرادته؟! تلك هي بداية زمن الفصح .,below,1629371070513691_760346294082844,2015-04-03T13:13:37+0000,posted
"""طَيِّبٌ هُوَ الرَّبُّ لِلَّذِينَ يَتَرَجَّوْنَهُ، لِلنَّفْسِ الَّتِي تَطْلُبُهُ"" (سفر مراثي إرميا 3: 25)",below,1629371070513691_749746288476178,2015-03-16T10:14:18+0000,posted
below,Mirette Michel updated her profile picture.,1629371070513691_730958743688266,2015-02-07T12:35:08+0000,updated
و يتكل عليك  العارفون اسمك لانك لم تترك طالبيك يا رب(مز10:9 ),below,1629371070513691_709584275825713,2014-12-30T20:19:50+0000,posted
Lydia yaaaaa lolooooo happy birthdaaaay ya ahlaaaa lolooo we 3obaaaal million sanaa wish all urdreamscome true sweet heart :* u know that u are very special to me and always supported me I just lufff u gedaaaaaaaaaan :* :* enjoooy it sweetie <3,Mirette Michel is with Lydia Amir.,1629371070513691_703540559763418,2014-12-21T19:30:25+0000,posted
"فاجاب ايوب الرب فقال "" قد علمت انك تستطيع كل شيء و لا يعسر عليك امر ""(  ايوب  1,2:42 )",below,1629371070513691_699803676803773,2014-12-14T15:50:38+0000,posted
""" God is my strength and power: and he maketh my way perfect."" (2 samuel 22:33)",below,1629371070513691_689691634481644,2014-11-25T06:27:11+0000,posted
مراحمة لا تزول هى جديدة فى كل صباح كثيرة امانتك ( مراثى ارميا 23-22:3 ),below,1629371070513691_688307807953360,2014-11-22T16:42:39+0000,posted
"""فرحًا أفرح بالرب، تبتهج نفسي بإلهي لأنه قد ألبسني ثياب الخلاص"" (اشعياء 10:61)",below,1629371070513691_679891358795005,2014-11-06T12:40:19+0000,posted
"""طلبت الى الرب فاستجاب لي و من كل مخاوفي انقذني،  ذوقوا و انظروا ما اطيب الرب طوبى للرجل المتوكل عليه "" (مزمور 34)",below,1629371070513691_677552179028923,2014-11-02T20:37:02+0000,posted
below,Mirette Michel updated her cover photo.,1629371070513691_675354649248676,2014-10-29T13:29:17+0000,updated
طَيِّبٌ هُوَ الرَّبُّ لِلَّذِينَ يَتَرَجَّوْنَهُ، لِلنَّفْسِ الَّتِي تَطْلُبُهُ. جَيِّدٌ أَنْ يَنْتَظِرَ الإِنْسَانُ وَيَتَوَقَّعَ بِسُكُوتٍ خَلاَصَ الرَّبِّ.(مراثى ارميا 3 :25، 26 ),below,1629371070513691_674772002640274,2014-10-28T08:16:37+0000,posted
"""يَا سَيِّدُ، لِتَكُنْ أُذْنُكَ مُصْغِيَةً إِلَى صَلاَةِ عَبْدِكَ وَصَلاَةِ عَبِيدِكَ الَّذِينَ يُرِيدُونَ مَخَافَةَ اسْمِكَ. وَأَعْطِ النَّجَاحَ الْيَوْمَ لِعَبْدِكَ"" (سفر نحميا 1: 11)",below,1629371070513691_670931349691006,2014-10-21T11:38:07+0000,posted
below,Mirette Michel updated her profile picture.,1629371070513691_668127766638031,2014-10-15T20:04:12+0000,updated
و القادر ان يفعل فوق كل شيء اكثر جدا مما نطلب او نفتكر بحسب القوة التي تعمل فينا (اف20:3 ),below,1629371070513691_667005740083567,2014-10-13T17:31:25+0000,posted
الاتكال على الرب خير من الاتكال على البشر، الرجاء بالرب خير من الرجاء بالرؤساء.(مز 117),below,1629371070513691_664556593661815,2014-10-09T14:48:18+0000,posted
لانه تعلق بي انجيه ارفعه لانه عرف اسمي  يدعوني فاستجيب له معه انا في الضيق انقذه و امجده  من طول الايام اشبعه و اريه خلاصي ( مزمور 90),below,1629371070513691_643368885780586,2014-08-31T10:38:54+0000,posted
below,Mirette Michel updated her profile picture.,1629371070513691_620687641382044,2014-07-19T15:57:17+0000,updated
Kooooky happy birthdaaaay my lifetime friend we 3obaaaal million sana we afdaaal ma3aaaky kedaa 3latooool :D enjoy it sweetie love u kooky :*,Mirette Michel updated her profile picture.,1629371070513691_617609818356493,2014-07-13T20:47:45+0000,updated
"""Being happy doesn't mean you're perfect. It just means you've decided to look beyond the imperfections""",below,1629371070513691_611052562345552,2014-07-01T16:59:32+0000,posted
:),below,1629371070513691_595186710598804,2014-06-03T16:40:03+0000,posted
:D  :D,below,1629371070513691_593651090752366,2014-05-31T19:08:52+0000,posted
:D,below,1629371070513691_591563297627812,2014-05-27T18:08:48+0000,posted
"The only really happy people are those who have learned how to serve.

Rick Warren",below,1629371070513691_590478571069618,2014-05-25T18:42:37+0000,posted
"Assiduity, it means sit down until you do it. Commit yourself to your work and study....",below,1629371070513691_584295928354549,2014-05-20T19:33:54+0000,posted
Be Helpful ....Not Hurtful,below,1629371070513691_575619909222151,2014-05-05T17:10:20+0000,posted
"""Go confidently in the direction of your dreams! Live the life you've imagined.""",below,1629371070513691_573302786120530,2014-05-02T12:28:05+0000,posted
يَارَبُّ لماذَا كَثُرَ الذِينَ يُحزْنُونِى، كَثِيرونَ قامُوا علىَّ. كَثِيرونَ يقُولُونَ لِنفْسِى، لَيسَ لَهُ خَلاصٌ بإلَهِهِ. أنْتَ يارَبّ أنْتَ هُو نَاصِرِى، مَجْدِى ورَافِعُ رَأسِى. بصَوْتى إلَى الرَّبِّ صَرخْتُ. فإسْتَجابَ لِى مِنْ جَبَلِ قُدْسه.....,below,1629371070513691_571599606290848,2014-04-29T14:15:28+0000,posted
below,Mirette Michel updated her profile picture.,1629371070513691_319497251501086,2014-04-24T17:57:25+0000,updated
Donnaaaaa sadekaaaat el tofolaaaa happy birthday ya habebty we 3obaaaal million Sanaa :D luff u gedaaan :* :),Mirette Michel updated her profile picture.,1629371070513691_568369816613827,2014-04-23T19:59:12+0000,updated
يا سيد اسمع يا سيد اغفر يا سيد اصغ واصنع.لا تؤخر من اجل نفسك يا الهي لان اسمك دعي على مدينتك وعلى شعبك,below,1629371070513691_561289273988548,2014-04-12T11:29:00+0000,posted
"Hope can be a powerful force. Maybe there's no actual magic in it, but when you know what you hope for most and hold it like a light within you, you can make things happen, almost like magic.......",below,1629371070513691_551291661654976,2014-03-25T09:48:28+0000,posted
:D :D,Mirette Michel is at El Rehab City.,1629371070513691_542877342496408,2014-03-10T14:03:15+0000,posted
My plan is ordinary But GOD's plan is extraordinary....:D :D,below,1629371070513691_540100332774109,2014-03-05T15:12:21+0000,posted
below,Mirette Michel updated her profile picture.,1629371070513691_539592896158186,2014-03-04T18:22:02+0000,updated
:D  3agbaany awy el soraaa luff both of u my twins :*,Mirette Michel updated her profile picture.,1629371070513691_537030809747728,2014-02-28T17:28:27+0000,updated
اللة يقدر حالتك ولا ينخدع بابتسامتك يلمس اعماقك و يفهم صمتك قبل كلماتك ......,below,1629371070513691_535018079949001,2014-02-25T11:05:20+0000,posted
:D :D,Mirette Michel added a new photo — with Marina Atef Faheem.,1629371070513691_533346090116200,2014-02-22T16:41:30+0000,added
My best friend is the one who brings out the best in me.....,below,1629371070513691_529918100458999,2014-02-16T19:37:48+0000,posted
Here’s my Facebook movie. Find yours at https://facebook.com/lookback/ #FacebookIs10,below,1629371070513691_521578017959674,2014-02-09T23:54:58+0000,posted
"I like to pretend that everything's alright because when everybody else thinks you're fine, sometimes you forget for awhile that you're not.....",below,1629371070513691_524724054311737,2014-02-08T19:42:03+0000,posted
Eating eating eating :D :D,Mirette Michel is with Sylvia Amgad Amir and Mira Ashraf at Steak Out.,1629371070513691_523475504436592,2014-02-06T14:39:04+0000,posted
Setting goals is the first step in turning the invisible into the visible.....,below,1629371070513691_509696142481195,2014-01-15T06:55:32+0000,posted
نجمة جابت ليك يا ربى من اخر الدنيا المجوس خلينى  يا رب نجمة ترشد ليك كل النفوس ....:D,below,1629371070513691_497084937075649,2014-01-05T21:01:25+0000,posted
"""لأَنَّهُ تَعَلَّقَ بِي أُنَجِّيهِ. أُرَفِّعُهُ لأَنَّهُ عَرَفَ اسْمِي. يَدْعُونِي فَأَسْتَجِيبُ لَهُ، مَعَهُ أَنَا فِي الضِّيقْ، أُنْقِذُهُ وَأُمَجِّدُهُ. مِنْ طُولِ الأَيَّامِ أُشْبِعُهُ، وَأُرِيهِ خَلاَصِي"" (سفر المزامير 91: 14-16)",below,1629371070513691_496286930488783,2014-01-04T07:37:30+0000,posted
happy birthdaaaay yaaaaa Lolooo :* :*,Mirette Michel added a new photo — with Lydia Amir.,1629371070513691_489355097848633,2013-12-21T11:24:43+0000,added
